account_id,client_id,tipo_cuenta,saldo_actual,moneda,estado,fecha_apertura,created_at_dt
817c15a8-8579-4489-8fcb-41e3f8fe06ac,867ffc1a-a717-44da-a529-00ce6f055336,Corriente,27693.06,EUR,ACTIVA,2024-11-16 11:18:35,2024-11-27 20:35:35
1bc84d85-058c-4ebe-9362-7fda6920a500,de084213-bc60-48cd-bcc5-876671878f8f,Ahorros,7904.85,EUR,ACTIVA,2025-04-22 22:31:38,2025-05-17 13:54:38
f97cd101-9060-47dd-b584-945248393823,f1722c9a-1ef9-413c-8d74-c595734a00b1,Ahorros,29835.19,EUR,ACTIVA,2024-11-16 01:44:53,2024-11-18 02:35:53
7d0b8f10-fbf6-4cdf-b8d0-4cc0e531d439,cb6567eb-55f7-474e-8759-e5c2ecf3050b,Corriente,23581.06,EUR,BLOQUEADA,2021-12-04 10:10:54,2021-12-15 04:35:54
6ab8751e-309b-44e8-a086-6902d6a292dc,9b634fcc-3863-44bb-816a-99440f51ce8f,Sueldo,34430.3,EUR,BLOQUEADA,2021-12-29 01:56:49,2022-01-21 13:45:49
6a8b65a3-309e-4581-8fcf-b95ee776a125,964406ed-dfeb-4dc4-a97a-6b03a8cf0842,Ahorros,36229.34,USD,ACTIVA,2024-12-22 19:45:39,2024-12-25 22:59:39
c8979535-31a3-422d-921b-93cc1eab3515,8f1f3ce3-790d-46d5-9f4f-788973675bb1,Corriente,9780.66,EUR,BLOQUEADA,2022-10-18 04:29:57,2022-11-16 21:23:57
2c1a2d41-c8e6-4fde-851e-3e2274cd9b41,9a1f7d5a-f9f5-48e2-889b-851ae667c688,Sueldo,25865.97,USD,ACTIVA,2022-11-11 03:04:53,2022-11-26 21:28:53
13f91e32-1fb3-44f0-90f7-60b289bc953f,5c4fbbdd-b1fb-4019-b701-ef1358abc32f,Sueldo,41541.56,PEN,ACTIVA,2025-08-04 17:05:24,2025-08-20 23:13:24
1966ace3-d235-4df3-aa0d-c4d1a88d2922,f324ac25-86d9-4ec0-b97d-78672fc5d180,Ahorros,31508.89,PEN,BLOQUEADA,2025-11-29 15:11:36,2025-12-22 00:07:36
1853bd22-db8e-4358-a394-4fd3d0298e7b,17a1cbd1-de09-4abb-ac32-a2a1cb4e34af,Ahorros,8812.88,USD,ACTIVA,2024-05-06 11:21:03,2024-05-27 11:59:03
41091c31-d838-4ccf-a6ed-0b405de1bb64,13c68e0f-fed9-469c-a257-6c6187eb0069,Sueldo,8098.76,EUR,ACTIVA,2025-10-11 23:09:06,2025-10-16 07:52:06
87255731-08fc-4bbf-ab8d-af648c31dec5,56e0e449-ce02-462a-80fa-778d918c06a7,Ahorros,12075.32,EUR,ACTIVA,2023-01-05 02:01:42,2023-01-23 21:20:42
78b34cf5-2036-4bdf-90a4-65bdfa3309c0,5f2db7d8-d6dd-4d1a-9a52-04e08c19ee8d,Ahorros,8101.02,PEN,BLOQUEADA,2024-01-25 09:36:57,2024-02-10 16:05:57
a88ba265-8662-4834-b031-f4c9a892f8f9,31fcd33a-9c96-4840-aed8-e21fd7496cf5,Ahorros,27158.38,EUR,ACTIVA,2025-04-29 15:37:26,2025-04-30 17:19:26
98484e70-3a84-49f2-99f8-2023cbb909bc,b14879b8-9f7e-4394-b6c5-a2e7c188eca4,Corriente,14491.38,PEN,BLOQUEADA,2024-11-30 17:52:41,2024-12-10 16:07:41
3c1db005-0189-4a2e-9903-63da242958c3,a6d3682d-b587-4122-8fef-5ee4a1019106,Ahorros,8680.9,PEN,ACTIVA,2025-11-24 16:45:01,2025-11-27 21:27:01
1924bab0-a536-433e-b0b6-0e28f5be4bc9,54be254f-573e-4ecc-b8c1-7f1161b1c4c3,Sueldo,30535.9,PEN,ACTIVA,2025-06-24 17:19:42,2025-07-18 05:49:42
e9e38605-424d-4b43-895e-257dd5cb0574,f1cf7bdf-b16c-4f50-b99e-9b8782e8ec83,Sueldo,28781.33,USD,BLOQUEADA,2023-05-01 16:47:29,2023-05-19 11:17:29
4ccd4b2d-bce6-44f2-96b9-cd51ac41c19c,ee5de4c3-5f2b-4684-805e-c79253196074,Corriente,48412.51,EUR,ACTIVA,2025-04-27 11:42:24,2025-05-25 12:08:24
da69fc6b-3e48-4ad4-a614-8b6a06e29c84,75b7b5a8-6fec-440b-813b-437dd6152472,Ahorros,16986.9,EUR,ACTIVA,2025-11-18 21:50:16,2025-12-05 01:53:16
56ec33f3-3f10-43cd-8ff8-95a6c01091d1,044890d9-aee2-4d8d-81b4-c3b649d5e1ba,Sueldo,14812.84,USD,ACTIVA,2025-09-20 19:33:12,2025-09-25 20:11:12
02e52f5f-47eb-4f09-b9ca-e89df689ff12,654cb31a-f881-4da3-8d75-93036b771ad2,Corriente,34417.71,EUR,BLOQUEADA,2025-11-04 05:43:59,2025-11-28 22:18:59
8760e588-5f82-4fa3-8779-fc6e34d85bdf,c603d9ae-50a5-48ee-95a9-c2c5086f0bef,Corriente,41798.74,USD,ACTIVA,2025-10-01 22:44:27,2025-10-05 17:08:27
922d7982-596b-4262-9d74-73b8644b18a9,73fb86bd-2ac1-46c1-9e7a-652b58b0c3ec,Ahorros,26106.84,PEN,BLOQUEADA,2025-11-11 20:42:43,2025-11-11 21:44:43
941198bb-dec3-4a75-bded-a778ed9ae3f1,7afc3748-4c3b-4162-a4b5-315668153f34,Sueldo,34662.62,USD,ACTIVA,2024-07-25 08:25:56,2024-08-15 20:45:56
b08553c9-67cd-4013-ba00-f02db75500fa,456ac940-bc16-4c2f-a9e5-6e7f9dd2f709,Corriente,718.63,EUR,ACTIVA,2025-01-22 00:25:36,2025-02-05 07:09:36
9eb4ff4c-a091-4645-9f27-fd473b5dbcdc,0d096fa8-8831-4c60-a783-b90209b275e5,Corriente,39331.21,USD,ACTIVA,2022-10-09 16:14:41,2022-10-27 13:52:41
f6efcb40-1375-414a-a1f1-78d762f937e3,37c46adc-060c-46d3-92a7-0631b85f37ca,Corriente,11402.36,PEN,ACTIVA,2025-10-14 22:38:51,2025-11-05 18:28:51
b1a2c039-5e73-48c1-bfc1-09816cfc7133,6e06447a-e96c-4286-973d-34b4ce74bc74,Ahorros,20026.96,USD,ACTIVA,2025-02-16 15:09:26,2025-02-27 08:13:26
803a0eb1-a4ff-41a2-bd23-a2c6fef9037f,bfbf1a6a-a224-4102-8980-a249c8b56c9d,Corriente,7107.31,EUR,ACTIVA,2025-04-06 13:14:00,2025-04-11 05:14:00
21ebbf50-3b19-4a20-92e3-0ad50f2273cd,41bd863c-63e6-4567-934f-b4b745afdb94,Sueldo,49950.96,EUR,BLOQUEADA,2025-09-28 18:40:58,2025-10-19 04:51:58
1c7c124f-abdb-4031-86fb-f42eef028cd8,e6b89672-5cbf-4ad7-967f-92b5cd1ecaef,Sueldo,15981.19,PEN,ACTIVA,2024-01-11 02:42:24,2024-01-25 19:32:24
d514c43d-f6c4-46ce-8c4e-67d85a066a09,b163f0ee-9d52-4fb8-85be-5b81154f3c11,Sueldo,32914.48,USD,ACTIVA,2024-07-26 00:55:07,2024-08-10 11:50:07
9f25104e-31be-46f1-b0a2-2c1875f56e21,481a4121-fa66-45f2-b3a3-ce7ba3726841,Ahorros,24433.64,PEN,ACTIVA,2025-06-05 07:07:47,2025-06-24 06:04:47
c0635092-eea6-4408-bbc1-107c47b14d2b,bfd754d8-f6f5-4744-8be7-89bf02eb58f8,Sueldo,16774.77,EUR,ACTIVA,2024-12-02 06:45:29,2024-12-11 19:18:29
e8613805-aa58-4aec-beb9-bf70ce004a63,2cbf407d-bd8e-4be3-aac6-ef74f8c824b8,Sueldo,43018.77,USD,BLOQUEADA,2023-03-23 18:05:39,2023-03-31 21:03:39
c6f8c39a-1d3c-4f1b-8ad2-937fa178b3b3,65845e9b-1f2c-415a-85d7-97a65052741b,Corriente,43513.29,PEN,ACTIVA,2025-02-08 21:47:03,2025-02-21 00:32:03
e0f854d4-dc6d-46b1-9690-c48e4127a304,bcbec99c-4477-455c-8096-9c8d996e71e6,Ahorros,21023.25,PEN,ACTIVA,2024-01-23 11:08:48,2024-01-31 17:36:48
d8e1efdb-15d9-4529-b3c7-e4e221fac0ff,fcbc1da8-6427-4776-a40e-214976a4ada3,Corriente,13062.9,PEN,ACTIVA,2024-09-11 05:14:49,2024-10-10 10:13:49
f4f702fa-a742-4d82-b5b6-d647d3486586,8988715e-ea65-4ccc-9444-660f698be432,Corriente,19189.94,USD,ACTIVA,2022-10-02 05:03:52,2022-10-27 21:56:52
4f3e2b59-fdaf-42bf-a2f1-d92f6cdbf98e,3c62f9da-69c5-4e14-b615-b748464a1f47,Sueldo,16927.4,EUR,ACTIVA,2025-11-23 01:14:23,2025-12-14 22:14:23
0f6f6948-f4eb-42ea-a7c2-b34a7d51b04e,b83179e6-31a5-471f-8a1a-8510d9f4467b,Ahorros,21785.36,EUR,ACTIVA,2025-05-12 02:57:29,2025-06-03 12:59:29
2b0fdab0-5f87-40e5-a661-cae95062a595,4aad2ed2-3066-4df5-9b9d-37776d843c3a,Ahorros,41179.0,USD,ACTIVA,2025-07-18 00:01:36,2025-08-06 22:34:36
a738dc10-26f7-435e-b2d9-685010c3093c,e59db083-0888-4dd0-bfcc-0236a37c3412,Sueldo,33784.52,PEN,ACTIVA,2023-05-03 10:02:58,2023-05-08 03:36:58
ee9380c2-0690-42d4-8f5e-a04aad7adf9a,ab0e8c1e-74b6-4ac7-b637-7123470c7a52,Sueldo,47955.66,USD,ACTIVA,2023-08-26 18:16:02,2023-09-08 02:36:02
c4aebb8a-ce77-4d40-9415-165bf6421f48,5c88d301-da6d-4ae2-8809-b8c68b226673,Ahorros,1883.32,EUR,BLOQUEADA,2025-02-11 07:40:30,2025-02-22 11:02:30
0fd88678-6505-4615-abc2-32cda03a68b7,211c836b-72fe-4fbf-ba5a-334fa5d0fc4f,Corriente,33991.12,PEN,ACTIVA,2025-09-17 03:52:07,2025-09-24 02:49:07
9e5694b2-9e11-4df2-8337-84985c785eb0,b4ca964f-ef28-4c95-a8ba-9d382d43ea46,Sueldo,31563.38,PEN,ACTIVA,2024-08-02 22:45:58,2024-08-06 06:58:58
e93c7d48-62e2-42e4-a96c-adc84d3fdcdc,6805e5e8-f2cd-41dd-858d-d08a3144f5f3,Sueldo,14294.34,EUR,ACTIVA,2025-11-29 21:04:14,2025-12-12 13:17:14
6c67f369-9e39-4efe-b43c-111396079627,b28eb910-8e11-46f5-a530-53f74588bed2,Corriente,30093.62,PEN,ACTIVA,2023-11-01 01:41:57,2023-11-01 14:54:57
8839564a-3406-4584-abbf-8615e8c647b0,ae01f3cd-824f-46f2-9f6c-513def4077b1,Corriente,17389.35,PEN,ACTIVA,2025-07-28 04:13:46,2025-08-21 01:26:46
cb2b5693-c14e-47a8-a167-33873dcfa29e,1ffaedf9-f8b4-4116-9aa3-437111f3b898,Sueldo,8165.39,EUR,ACTIVA,2025-10-19 16:07:33,2025-10-28 12:29:33
0b6934e9-085c-45d9-9af9-31bb0c01ecaf,feea7ede-718d-4f6c-863c-1a259c5a906a,Corriente,46874.31,EUR,BLOQUEADA,2025-04-13 15:24:26,2025-05-07 14:48:26
0136e1d6-3962-4480-8411-6dd02af81075,473dde7b-d995-45db-a9ea-9eb6e43ad752,Corriente,13437.67,EUR,ACTIVA,2022-07-20 01:42:55,2022-08-10 19:08:55
0e0827f7-a735-4aa0-a685-0df738839ea3,827bcece-bdc3-47a4-b8a4-ae1e92cadeaa,Corriente,27146.67,USD,ACTIVA,2024-11-13 08:11:54,2024-12-08 20:09:54
7ba53ba4-b4b0-4696-9481-e2d0ab02476f,93e41ebd-b668-4fa7-ac01-fff2955fd404,Corriente,28930.2,PEN,ACTIVA,2023-02-18 12:59:11,2023-03-12 20:20:11
e4b5e84c-aefd-49de-8e04-bccc25458a19,9358a51a-adcb-4529-92c4-fd8fc94a7b38,Corriente,25875.61,PEN,ACTIVA,2025-03-27 15:37:52,2025-03-29 12:44:52
adbf91b7-222c-4901-9468-33efbd97c420,8f1bdbe8-eb68-454a-8b44-6e995ae15a1d,Sueldo,40036.28,EUR,ACTIVA,2024-07-28 14:54:56,2024-08-27 19:35:56
38fce7ea-5219-48f4-b3ea-265fda75fa2c,5095075c-4967-4958-8f93-b22d4da869de,Sueldo,20361.32,PEN,ACTIVA,2024-11-08 11:29:54,2024-12-04 00:20:54
e9df0271-3aa6-4eae-b29f-ab889a7b587d,5c579252-ddaf-4601-b46c-a105db0e7e40,Sueldo,46030.81,PEN,BLOQUEADA,2025-11-24 11:55:20,2025-12-21 09:50:20
ac1e56e6-61e6-4841-8a84-103dca1bb672,e601fbfb-3c55-4a70-af73-dd32d814a76f,Sueldo,35156.15,PEN,ACTIVA,2025-04-20 04:57:54,2025-05-09 02:40:54
4caa74f7-41bc-4a06-80fa-3af0b3bb5943,737bd5b4-f575-45e9-945a-59a5be9de92c,Corriente,47207.5,PEN,ACTIVA,2025-12-18 05:42:30,2026-01-02 15:50:30
c8a949b8-7caa-4157-8bfd-8b6410492cbb,fcfc7a1c-5e43-48d1-88d3-1a81f63e2d95,Sueldo,679.55,PEN,BLOQUEADA,2023-11-03 11:34:42,2023-11-17 08:34:42
ad4c8b78-7f27-47eb-8cb0-ae334e8b9c86,34f099c8-ee7e-43e8-beed-d8cae85e7780,Sueldo,26047.95,USD,ACTIVA,2023-12-09 04:36:15,2023-12-09 14:33:15
edd8815d-cd58-4239-b445-a899da4e3519,fb9af46b-95ac-4eb2-af58-59c23955ea4d,Sueldo,21675.07,USD,ACTIVA,2023-11-05 00:29:18,2023-11-30 21:58:18
f1a643c6-0912-4998-8e3b-5013353218fd,e433e450-ccad-450d-b602-300352811959,Ahorros,19587.34,PEN,ACTIVA,2023-12-30 10:05:00,2023-12-31 11:22:00
67af2e5b-cb39-4d9b-9ac1-db7fc58e5c19,81c003ea-2bbf-4ef9-b8c7-e5f2839f2694,Corriente,33012.86,USD,ACTIVA,2024-02-03 17:03:11,2024-02-22 15:45:11
365cb44a-488f-4e99-b591-4832ded738bf,f1a8647e-2185-46ef-863a-ae896ceffca4,Corriente,31401.09,USD,BLOQUEADA,2025-08-30 06:18:06,2025-09-22 17:54:06
3cfdf9a8-4a66-4466-bdc1-420135254ccc,3baa4296-59ab-471b-a6ac-1781f4e63e45,Sueldo,38336.81,PEN,ACTIVA,2024-06-22 22:41:56,2024-07-18 20:38:56
9839b1b3-8b5b-4acd-b404-b0b64c3651e5,bae71889-d9f9-4639-ae6d-94270a8757e0,Corriente,18367.83,PEN,ACTIVA,2024-08-11 17:49:33,2024-09-03 12:29:33
c99461cf-6583-4731-a1ac-b8f206cf6f3b,31dcab66-29e4-4346-af80-50ca446c3062,Sueldo,5873.34,USD,BLOQUEADA,2025-05-29 17:43:15,2025-06-08 20:12:15
70d733cf-8dbd-4a88-8a62-80d2911d0365,35795484-550e-4b77-a81f-748a253f29e1,Ahorros,43146.85,USD,ACTIVA,2023-05-15 17:19:28,2023-05-19 11:47:28
ca68caea-17dd-419d-b07f-3ba57769f293,469f8bf6-d046-46d7-ab64-7ad0d00d3593,Sueldo,44828.77,PEN,BLOQUEADA,2024-10-21 19:59:07,2024-11-07 10:36:07
7009352d-2c56-4456-b534-b7b0c9d851de,b85636cd-8047-43d8-b2b9-ed2a7881d466,Corriente,3417.85,PEN,ACTIVA,2024-07-21 01:24:28,2024-07-23 18:39:28
49b5b2c2-47d6-4b2f-b91d-70402152ac84,d57f5b65-e33e-4ab9-bf93-8d75dc63c2a2,Sueldo,20111.34,PEN,ACTIVA,2024-10-07 06:28:26,2024-10-19 04:10:26
cd9b8720-ca51-403f-95f1-045b1e5ee7f2,8898349c-e17d-425d-b6e2-ac1765d9bcfa,Corriente,33484.3,USD,ACTIVA,2023-11-26 08:40:08,2023-12-24 04:07:08
217236de-92e0-44fa-93f4-ecd6a1018034,ecf7a9da-e8a7-4216-a2f5-e60f3369c2e6,Sueldo,26186.08,PEN,ACTIVA,2024-03-22 22:35:58,2024-04-14 11:35:58
a1351281-f892-4724-9987-f66424eca43f,28468ad2-f80b-4726-a43e-8325af52498b,Sueldo,38602.18,EUR,BLOQUEADA,2025-11-21 12:27:51,2025-12-13 13:47:51
397a7eaa-7614-47a1-b083-5ab2fdfb17fe,29ada8c8-7627-4e3f-a071-8aadfb33c3a7,Corriente,34072.33,USD,ACTIVA,2022-04-04 10:42:47,2022-04-24 14:43:47
396f4342-e9ca-4463-a852-5229a532ad1c,6dc6bf96-e468-4f46-ad6b-02a33c254b4e,Ahorros,45654.18,EUR,ACTIVA,2025-08-24 08:33:48,2025-09-06 00:21:48
67093a36-9b9e-45f0-9311-d9524767d1ed,8d4dd765-2dd9-44f6-9c09-e2bd8bafe284,Sueldo,20910.77,USD,ACTIVA,2025-10-18 08:16:14,2025-10-26 18:09:14
ef4c4de6-a60f-49bd-aed2-56fa9c74f46b,e40cca77-5bff-43d3-89c7-65fe529f4970,Corriente,25259.76,USD,ACTIVA,2025-12-13 20:03:19,2025-12-22 01:06:19
91026e9c-9125-4d85-a2cb-0004e5f04226,ec2532f5-a273-4a12-b4cb-71a34a1aff16,Corriente,3964.78,USD,BLOQUEADA,2024-01-31 17:24:55,2024-02-29 13:06:55
573a6ae9-a24f-488e-8467-227a93124d7a,2c4248be-6580-4fee-aa32-697c8ccb161c,Sueldo,26479.02,PEN,ACTIVA,2025-01-01 09:03:52,2025-01-04 17:55:52
7d5f8d16-29b9-4020-b5a5-90dec5a676f8,a129f5c4-a2d7-4180-8bf0-fa4a1082af19,Ahorros,12026.43,EUR,ACTIVA,2023-04-10 10:55:27,2023-04-18 12:04:27
bb399a02-9069-4e93-b33a-3c0e3293b1ba,b8f067e4-289f-43b1-afbf-674782b49f36,Corriente,43254.63,EUR,BLOQUEADA,2025-06-10 21:57:46,2025-06-20 11:08:46
50f60201-b42e-4a4b-8150-35bc1f860ac4,bc7511bf-b024-44e3-9461-485f92b68def,Corriente,47401.92,EUR,ACTIVA,2024-09-29 15:37:00,2024-10-24 06:44:00
deafd9c1-6177-4d19-8d38-1959ff9dca16,9b0129c1-0006-432a-a463-2c90abd05899,Sueldo,42975.96,PEN,ACTIVA,2025-12-11 18:21:32,2025-12-31 03:38:32
3f20cbf4-b8b8-40a3-bdef-0cae1ce4d832,eeea0f93-b4ad-4290-9b3e-cedad9eb6797,Corriente,2563.27,PEN,ACTIVA,2024-08-07 21:39:15,2024-08-18 22:17:15
befdb358-277c-4e76-b7a8-e94829c8f290,38b3527f-944e-4ac5-a5bc-2545a00c462c,Corriente,130.92,EUR,ACTIVA,2023-10-17 19:02:51,2023-10-18 00:04:51
704b73ec-2fa7-46f6-aeba-6a43a7570bd1,e059f6ea-8215-4d1d-a94f-f00641920fc3,Ahorros,20564.9,USD,ACTIVA,2023-07-03 09:26:43,2023-07-13 03:19:43
f75c6a50-db37-4b7d-abdf-510a233ac430,893ddc78-251d-45bc-9a6e-73630cbeacb5,Sueldo,43044.71,EUR,ACTIVA,2024-03-03 22:57:19,2024-03-07 23:37:19
587f4f90-9692-48e4-a037-520cd7b4580b,893e2e7f-9edb-4b55-a19c-b0856a0167b1,Corriente,26739.61,USD,ACTIVA,2025-11-30 08:51:24,2025-12-30 06:21:24
bfbd44e0-8515-4e9a-8e34-56499d2521d9,b2e770de-3abd-48c1-843b-f5610ae4acfc,Corriente,19454.39,EUR,ACTIVA,2025-10-21 07:29:07,2025-10-25 14:49:07
e001f7d9-3065-426a-be76-b5327cf060f0,24531135-3022-451a-9679-e78c29a2ba5c,Corriente,20240.31,USD,ACTIVA,2025-12-19 06:51:57,2026-01-09 02:43:57
dfd4fe38-bcc5-4be1-b7f8-02552dafa6e4,58a518c6-b07d-4593-ad13-d8aa43201d79,Corriente,42334.66,EUR,ACTIVA,2023-11-01 04:15:28,2023-11-25 06:10:28
9df50b8c-fed3-41ed-84eb-dcc496064220,3386ff80-d989-4dfc-adab-e2be36d4a672,Sueldo,17108.7,EUR,ACTIVA,2025-10-05 17:22:24,2025-10-18 01:13:24
0844f6a2-e761-4fda-9c43-b613784040da,dd9d4303-77df-449b-a1bd-9ebefc87cd98,Ahorros,10812.57,USD,ACTIVA,2024-08-03 23:16:19,2024-08-22 20:14:19
d767020d-0940-42a9-9aeb-2c8389354cf7,cd5d91fa-7f50-4d55-8247-f7e7c7904c29,Corriente,31837.51,EUR,ACTIVA,2025-06-01 23:09:29,2025-06-05 19:26:29
ab6fa04e-71a4-451f-98b7-05ae76c47164,e72075d0-4077-421e-844c-7735bf0fd632,Sueldo,42802.55,USD,ACTIVA,2025-08-26 02:37:26,2025-08-31 23:00:26
001ffa94-b7a0-4fe1-97a1-a620f4fc78fa,bcf40f80-9131-40c8-b6ca-8d84d49e7331,Ahorros,39443.82,EUR,ACTIVA,2023-08-01 23:02:27,2023-08-20 15:22:27
cbefa900-57f6-4330-94f0-9c6a2764c7df,5ba2a0af-b4aa-4962-89d1-c35dd4273812,Corriente,2487.69,EUR,ACTIVA,2025-06-28 13:08:01,2025-07-20 15:02:01
37a61f78-dd85-4333-b385-d1a9178befad,db8b3ae7-6d06-4f05-ba27-15143cc0b58f,Corriente,42097.77,USD,ACTIVA,2025-12-09 13:23:39,2025-12-20 05:30:39
b9358fbc-06bc-4a63-ab0c-6f1641ece8d8,126b1d70-a9c0-48fe-a935-ea402251a3c7,Corriente,27623.42,EUR,ACTIVA,2025-08-12 15:18:52,2025-08-13 17:47:52
a4fb3160-c58e-4f80-9065-24d93f8cbc29,cf557388-4db9-4ab3-892f-fbc67c1e1154,Corriente,19902.27,EUR,ACTIVA,2024-12-27 15:03:41,2025-01-08 06:24:41
63eebc3e-f991-4bd0-8ebf-14a5e114e6c8,472647ac-71c2-49c3-a4fe-6249d4e7a8a0,Ahorros,44058.63,USD,BLOQUEADA,2025-12-19 22:37:25,2026-01-09 22:29:25
297c7720-ae71-49c3-835e-9023255eded1,3b65667a-fb9c-45ab-91f2-19915cdd491d,Sueldo,48873.55,EUR,ACTIVA,2023-11-12 01:35:52,2023-11-19 00:27:52
948ba695-9132-4a6a-9e2b-4cea691681f1,648ca807-4d8c-422a-af61-9e145d22213c,Ahorros,41138.25,EUR,ACTIVA,2023-07-18 20:25:23,2023-07-30 08:33:23
f55e73f7-4e7a-4156-bd5f-3dc5f1279393,64cc083f-216f-4eac-b1bc-69a261ee5c27,Corriente,14162.68,PEN,ACTIVA,2025-08-18 19:31:51,2025-09-03 12:25:51
53b7de82-7743-4411-92c1-f8227b8e4b94,b545ddab-0db1-4230-a7a9-11618691b4d9,Sueldo,861.55,USD,BLOQUEADA,2025-11-05 07:32:23,2025-11-21 13:33:23
70ca59e1-efb9-4059-9889-9072a9efa4a0,11fd468c-17e4-475e-ac2f-c1ee539e10aa,Ahorros,19095.88,EUR,ACTIVA,2024-05-16 07:28:32,2024-06-04 18:43:32
649e6eea-240e-4d17-a629-fd40bacd5d3a,0a01baa1-0c10-45b1-b10f-51fcb330e5e3,Corriente,36798.32,PEN,ACTIVA,2024-11-17 17:18:12,2024-12-05 21:16:12
793844cf-b693-4fdf-ad37-49d0df74fb51,ce69a665-bf9a-426c-b65e-675449542d24,Corriente,15308.74,EUR,ACTIVA,2023-12-06 17:12:06,2023-12-19 09:23:06
71b0f009-657c-4fcb-9627-10e90314956c,4cca5a02-9182-473a-bc66-9684202d1327,Sueldo,29877.32,PEN,ACTIVA,2023-07-16 22:39:57,2023-07-25 08:09:57
0675ac2d-9829-4298-a36c-69f9615ce8cf,504991d7-0e3c-4d9b-b23f-8af87170ac9c,Corriente,19250.5,PEN,ACTIVA,2023-06-26 04:18:56,2023-07-25 12:41:56
f8ca725d-a17d-449d-b4ce-a3fc73bacd0b,6e778f95-83a3-4dbf-a1ee-d008c9929a17,Sueldo,16026.63,EUR,BLOQUEADA,2024-07-14 21:20:41,2024-08-12 05:07:41
c69e2746-bb49-4951-98a6-3f5814ef8fd4,f5178f6d-48c1-487c-a6ad-c38ee529fcb6,Ahorros,24206.73,USD,ACTIVA,2025-02-10 10:40:56,2025-02-26 19:40:56
ca37c91f-f6de-40a7-b09c-9984da5ae76d,6661bbba-a7a7-4866-92fa-fe3a4563f806,Corriente,44625.38,PEN,ACTIVA,2025-08-31 20:15:07,2025-09-05 18:09:07
50a6d812-1009-4a43-81b3-9ae0da2c187c,62871cbc-3fb8-4941-8562-b7f009786ce1,Ahorros,5268.67,USD,ACTIVA,2025-01-24 18:05:48,2025-01-27 22:35:48
26facd2f-f13d-4030-9bf3-f980656abccb,30548637-fb18-47b9-bfe1-eda720784959,Sueldo,40426.4,EUR,ACTIVA,2025-04-28 14:56:14,2025-05-04 17:15:14
cbf5789a-28cd-48fc-88e0-4c7b7a2941b3,3a3a0062-2cb1-4177-a107-34dc9b5c25fa,Ahorros,46779.17,EUR,ACTIVA,2025-11-04 01:31:50,2025-11-28 18:37:50
07f3ddb3-bd3a-4acc-9d99-36e4f33bcab9,c9d59d0b-20ad-4ca1-840d-9e1345284e68,Ahorros,11750.54,EUR,ACTIVA,2025-04-24 06:03:26,2025-05-22 09:18:26
ead320a4-a2e2-4013-9dfd-a26ed5f2b459,2924263e-be86-4c5a-8293-82175c19511b,Corriente,32049.69,EUR,ACTIVA,2023-04-23 23:45:15,2023-05-18 04:00:15
b44d6989-3124-4b59-a18a-45aa64bc8b34,6178c738-d11d-48b4-8890-679a388d5237,Corriente,16520.95,USD,ACTIVA,2023-01-08 05:41:57,2023-01-09 19:40:57
0883ffa6-38b4-4755-9e42-ca35b9725a8d,ebd05425-3494-42a3-a16e-3bc03580f4b3,Sueldo,5310.29,USD,ACTIVA,2022-12-30 10:30:16,2023-01-03 00:46:16
dfcf08a0-d875-4469-a0e9-2acff085a0a4,472d0686-1967-49ce-abdd-226fd73bed84,Sueldo,8717.88,USD,ACTIVA,2025-12-13 04:56:49,2026-01-10 06:50:49
dd939fb4-013f-4e0a-bf45-d48ee1515791,d2afb5fa-8fff-4b20-b320-2674db6a12ab,Ahorros,35222.6,EUR,ACTIVA,2025-09-30 06:27:40,2025-10-15 09:51:40
b7a85024-b56a-4439-bc2c-f74137a93feb,3fa782aa-3318-4a8c-bc7c-bf57c6d74a74,Ahorros,46955.55,PEN,ACTIVA,2025-01-15 18:29:26,2025-01-20 11:13:26
95589183-ed02-4a6a-9fad-a4b2278a5e69,f7c04b04-8688-4dcc-b2ad-ecbe09be8a85,Sueldo,39366.36,EUR,BLOQUEADA,2025-02-23 17:02:52,2025-03-12 04:23:52
39fdca9b-e7c6-472c-a247-2589f88e20ed,e7a177d5-fb61-401c-981a-763c664dfb77,Corriente,28566.94,PEN,ACTIVA,2025-05-09 21:16:05,2025-05-20 11:38:05
8f0c1ec4-2cb3-4fe2-9c0e-0a86293c2a0a,6e9fcfc1-9d2e-4024-b7f4-85872b734b9c,Sueldo,40546.03,PEN,ACTIVA,2024-10-19 05:43:27,2024-10-19 18:09:27
b884764d-e0c6-4e03-b98b-dbb2176baeab,23bc6fec-f144-4bb5-a681-36c4661ce316,Sueldo,17721.33,PEN,ACTIVA,2025-10-11 11:18:33,2025-10-11 21:00:33
3951306f-3d31-40d2-bc7c-767fddaa049a,db35ea6a-ba9c-4040-afee-ded1f96ba41d,Ahorros,7722.44,USD,BLOQUEADA,2025-09-07 09:06:18,2025-09-11 23:59:18
40cf851c-6ecb-4730-978c-cc02b17b3590,f3097709-b340-4212-980f-f4d86f866e07,Sueldo,34502.98,EUR,ACTIVA,2025-12-06 16:54:27,2025-12-08 23:35:27
4b05d4cf-eecc-42c8-b3d2-4ba8a6697d01,76135aa7-af47-4e7c-8c07-5cf2fb524849,Ahorros,8903.31,EUR,ACTIVA,2023-03-30 07:39:48,2023-04-06 01:19:48
